StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q20,Q5,Q6,Q7,Q8,Q9,Q16,Q10,Q11,Q18,Q12,Q13,Q19,Q14,Q15,Q20
2026-05-19 17:42:49,2026-05-19 17:45:13,Dirección IP,181.9.124.117,95,143,Falso,2026-05-26 17:45:14,R_15Htwhc92KKGdLH,,,,,-34.6142,-58.3811,anonymous,ES-ES,22,Mujer/Femenino,Universitario,Totalmente en desacuerdo,En desacuerdo,Totalmente en desacuerdo,De acuerdo,Totalmente de acuerdo,Nunca,"Unión por la Patria - Peronismo (incluye kirchnerismo, Peronismo Federal, Frente Renovador)",Sergio Massa,Si,,,,,,,,,,Si,Poco importante,Si
2026-05-19 17:36:13,2026-05-19 17:47:27,Dirección IP,181.0.224.47,27,673,Falso,2026-05-26 17:47:33,R_1hLUk0Ypn6FCQNO,,,,,-36,-59.9964,anonymous,ES-ES,22,Mujer/Femenino,Universitario,De acuerdo,Totalmente de acuerdo,De acuerdo,En desacuerdo,Totalmente de acuerdo,Nunca,,,,,,,,,,,,,,,
2026-05-19 17:51:09,2026-05-19 17:53:25,Dirección IP,200.55.101.23,95,135,Falso,2026-05-26 17:54:17,R_5qrDQFTxsqBueQu,,,,,-34.9309,-57.9417,anonymous,ES-ES,22,Hombre/Masculino,Universitario,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,Totalmente de acuerdo,"Raramente (en fechas especiales, algunas veces al año)",La Libertad Avanza,Javier Milei,Si,,,,,,,No,Muy importante,Si,,,
2026-05-19 17:54:08,2026-05-19 17:54:10,Dirección IP,181.9.209.173,5,2,Falso,2026-05-26 17:54:35,R_5h4keuqz7Opxc9A,,,,,-34.6142,-58.3811,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-19 17:53:01,2026-05-19 17:53:19,Dirección IP,181.239.22.219,18,18,Falso,2026-05-26 18:01:08,R_6xnTvqcCqD8lYhb,,,,,-34.6022,-58.3845,anonymous,ES-ES,18,Hombre/Masculino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-19 17:52:34,2026-05-19 17:53:25,Dirección IP,190.221.159.194,18,50,Falso,2026-05-26 18:01:18,R_6Kr9vyaj04aC1HQ,,,,,-34.6022,-58.3845,anonymous,ES-ES,19,Mujer/Femenino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-19 17:48:29,2026-05-19 18:01:27,Dirección IP,181.238.13.79,95,777,Falso,2026-05-26 18:02:36,R_7f7MmgBy8PFmuK7,,,,,-34.6022,-58.3845,anonymous,ES-ES,17,Mujer/Femenino,Secundario,En desacuerdo,En desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Regularmente (todas las semanas),Prefiero no responder,Prefiero no responder,No,,,,Si,Poco importante,No,,,,,,
2026-05-19 18:02:36,2026-05-19 18:02:37,Dirección IP,201.216.227.86,5,1,Falso,2026-05-26 18:03:02,R_7qlMn7gXygm2FEk,,,,,-34.6049,-58.4455,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-19 17:50:18,2026-05-19 17:51:09,Dirección IP,186.22.62.200,18,50,Falso,2026-05-26 18:03:08,R_3VHESmPMMfcXXp0,,,,,-34.9309,-57.9417,anonymous,ES-ES,22,Mujer/Femenino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-19 18:14:48,2026-05-19 18:19:34,Dirección IP,186.143.197.191,82,286,Falso,2026-05-26 18:19:36,R_5n8E8VIQ51tjAxR,,,,,-34.6142,-58.3811,anonymous,ES-ES,21,Mujer/Femenino,Universitario,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,Totalmente en desacuerdo,Ocasionalmente (al menos una vez al mes),La Libertad Avanza,Javier Milei,Si,,,,,,,,,,,,
2026-05-19 18:15:46,2026-05-19 18:15:57,Dirección IP,186.109.93.226,18,11,Falso,2026-05-26 18:23:08,R_38LCpfWauy5IKl4,,,,,-26.7964,-60.8316,anonymous,ES-ES,22,Mujer/Femenino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-19 18:23:48,2026-05-19 18:24:01,Dirección IP,181.8.131.150,18,12,Falso,2026-05-26 18:28:20,R_6L5jFvbGCiW07Yd,,,,,-34.6142,-58.3811,anonymous,ES-ES,21,Hombre/Masculino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-19 18:26:14,2026-05-19 18:31:21,Dirección IP,198.12.60.23,95,306,Falso,2026-05-26 18:31:29,R_7O613kjDikPqeqJ,,,,,-28.4694,-65.7871,anonymous,ES-ES,17,Mujer/Femenino,Secundario,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,"Raramente (en fechas especiales, algunas veces al año)",Prefiero no responder,No fui a votar,No,,,,Si,Algo importante,Si,,,,,,
2026-05-19 18:39:24,2026-05-19 18:39:39,Dirección IP,181.89.155.37,18,14,Falso,2026-05-26 18:39:40,R_7QMKOZInUp4UlZN,,,,,-34.6142,-58.3811,anonymous,ES-ES,19,Mujer/Femenino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-19 18:45:06,2026-05-19 18:45:21,Dirección IP,181.238.66.114,18,15,Falso,2026-05-26 18:45:25,R_6weVf3ZwgMgMPy9,,,,,-34.6022,-58.3845,anonymous,ES-ES,22,Mujer/Femenino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-19 19:01:29,2026-05-19 19:01:37,Dirección IP,190.247.157.216,18,8,Falso,2026-05-26 19:01:40,R_1SjIfqWuDV0qevS,,,,,-34.4706,-58.5355,anonymous,ES-ES,21,Mujer/Femenino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-19 19:08:19,2026-05-19 19:16:16,Dirección IP,186.12.169.84,95,477,Falso,2026-05-26 19:16:25,R_1plIEURcdju48GL,,,,,-34.7634,-58.2115,anonymous,ES-ES,24,Hombre/Masculino,Universitario,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo,Nunca,No me identifico con ninguno,Javier Milei,Si,,,,,,,,,,Si,Nada importante,No
2026-05-19 19:18:48,2026-05-19 19:19:15,Dirección IP,186.22.19.226,18,27,Falso,2026-05-26 19:19:32,R_7GlXyNSskD4Xk3t,,,,,-34.9309,-57.9417,anonymous,ES-ES,24,Hombre/Masculino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-19 19:25:56,2026-05-19 19:28:26,Dirección IP,186.109.10.82,95,150,Falso,2026-05-26 19:28:26,R_3nP9Y6QtkdkWZif,,,,,-34.521,-58.4664,anonymous,ES-ES,20,Mujer/Femenino,Universitario,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo,"Raramente (en fechas especiales, algunas veces al año)",PRO,Patricia Bullrich,Si,No,Algo importante,Si,,,,,,,,,
2026-05-19 20:22:10,2026-05-19 20:25:44,Dirección IP,181.46.206.164,95,213,Falso,2026-05-26 20:25:50,R_772yupbh4d3YhxR,,,,,-34.3784,-58.762,anonymous,ES-ES,17,Mujer/Femenino,Universitario,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Totalmente de acuerdo,Nunca,No me identifico con ninguno,Javier Milei,No,,,,,,,No,Muy importante,Si,,,
2026-05-19 21:13:27,2026-05-19 21:15:43,Dirección IP,179.36.85.87,82,135,Falso,2026-05-26 21:15:43,R_5P4rx3d64F2TxZS,,,,,-36,-59.9964,anonymous,ES-ES,18,Mujer/Femenino,Universitario,Totalmente de acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,Ocasionalmente (al menos una vez al mes),La Libertad Avanza,Javier Milei,Si,,,,,,,,,,,,
2026-05-19 22:07:28,2026-05-19 22:07:37,Dirección IP,190.191.159.136,5,8,Falso,2026-05-26 22:07:41,R_7U4Cr2wbdwemPQZ,,,,,-34.9309,-57.9417,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-19 22:06:57,2026-05-19 22:07:38,Dirección IP,190.230.219.176,18,40,Falso,2026-05-26 22:07:44,R_1dROB7pEPNWhmz7,,,,,-34.9309,-57.9417,anonymous,ES-ES,21,Mujer/Femenino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-19 22:16:47,2026-05-19 22:17:07,Dirección IP,181.91.66.241,18,19,Falso,2026-05-26 22:17:08,R_6ylWcngKUlZUXKD,,,,,-24.7831,-65.4111,anonymous,ES-ES,22,Mujer/Femenino,Secundario,,,,,,,,,,,,,,,,,,,,,
2026-05-19 22:21:36,2026-05-19 22:25:19,Dirección IP,186.22.19.201,95,222,Falso,2026-05-26 22:25:21,R_3Ojhz8cJDaZSYAh,,,,,-34.9309,-57.9417,anonymous,ES-ES,29,Hombre/Masculino,Universitario,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,Totalmente de acuerdo,Nunca,No me identifico con ninguno,Prefiero no responder,Si,,,,,,,,,,Si,Algo importante,No
2026-05-19 22:41:45,2026-05-19 22:44:29,Dirección IP,152.168.205.58,95,163,Falso,2026-05-26 22:44:31,R_5Lu6BrOBvmD9cIL,,,,,-34.3558,-58.544,anonymous,ES-ES,21,Hombre/Masculino,Universitario,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,Totalmente de acuerdo,Nunca,La Libertad Avanza,Javier Milei,Si,Si,Poco importante,No,,,,,,,,,
2026-05-19 23:58:01,2026-05-20 00:05:26,Dirección IP,186.152.130.21,95,444,Falso,2026-05-27 00:05:30,R_1gD6XmulYWiFoxr,,,,,-34.9309,-57.9417,anonymous,ES-ES,21,Hombre/Masculino,Universitario,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Totalmente de acuerdo,Nunca,No me identifico con ninguno,Javier Milei,Si,,,,,,,,,,Si,Muy importante,No
2026-05-20 03:56:08,2026-05-20 03:56:39,Dirección IP,186.143.200.242,5,30,Falso,2026-05-27 03:56:41,R_373FjHuGyI6EJEH,,,,,-34.6142,-58.3811,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-20 09:59:36,2026-05-20 10:00:00,Dirección IP,200.55.125.200,5,24,Falso,2026-05-27 10:00:06,R_3snwHKNOfyNSzaW,,,,,-34.9309,-57.9417,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-20 11:25:34,2026-05-20 11:29:15,Dirección IP,200.127.114.149,95,220,Falso,2026-05-27 11:29:19,R_3EiJ0JYQf7reVIR,,,,,-34.8652,-57.8857,anonymous,ES-ES,22,Hombre/Masculino,Universitario,En desacuerdo,En desacuerdo,En desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,"Raramente (en fechas especiales, algunas veces al año)","Unión por la Patria - Peronismo (incluye kirchnerismo, Peronismo Federal, Frente Renovador)",Sergio Massa,Si,,,,,,,No,Algo importante,Si,,,
2026-05-20 14:58:09,2026-05-20 14:58:51,Dirección IP,170.210.207.138,18,41,Falso,2026-05-27 14:58:53,R_5PAl09m6dRrprgt,,,,,-36,-59.9964,anonymous,ES-ES,19,Hombre/Masculino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-20 15:03:40,2026-05-20 15:05:28,Dirección IP,190.231.59.14,82,107,Falso,2026-05-27 15:05:29,R_6Ei2Mz25nwlmv2y,,,,,-24.7831,-65.4111,anonymous,ES-ES,21,Mujer/Femenino,Universitario,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,"Raramente (en fechas especiales, algunas veces al año)",No me identifico con ninguno,No fui a votar,No,,,,,,,,,,,,
2026-05-20 15:22:20,2026-05-20 15:28:50,Dirección IP,190.247.168.228,82,389,Falso,2026-05-27 15:28:52,R_70SepSb8RWtgO9L,,,,,-34.9309,-57.9417,anonymous,ES-ES,25,Mujer/Femenino,Universitario,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,Nunca,No me identifico con ninguno,No fui a votar,Si,,,,,,,,,,,,
2026-05-20 15:41:26,2026-05-20 15:41:29,Dirección IP,190.193.73.111,5,2,Falso,2026-05-27 15:41:33,R_6LTjeJWXLdVeVw1,,,,,-24.6784,-65.418,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-20 15:42:26,2026-05-20 15:42:50,Dirección IP,190.17.2.124,18,23,Falso,2026-05-27 15:42:50,R_1cN3oPuNpFQqFEJ,,,,,-34.9309,-57.9417,anonymous,ES-ES,21,Mujer/Femenino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-20 17:16:42,2026-05-20 17:16:54,Dirección IP,181.116.200.87,5,12,Falso,2026-05-27 17:16:55,R_5ZhrPLkA97kzTpv,,,,,-24.8065,-65.42,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-20 17:55:05,2026-05-20 17:55:15,Dirección IP,104.28.88.131,5,9,Falso,2026-05-27 17:55:17,R_2sCWeluSuMGjjfr,,,,,40.4153,-3.694,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-20 18:47:54,2026-05-20 18:48:15,Dirección IP,190.189.131.46,18,20,Falso,2026-05-27 18:48:24,R_3egRPPnj1rrr3dD,,,,,-36,-59.9964,anonymous,ES-ES,23,Hombre/Masculino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-20 21:26:06,2026-05-20 21:26:16,Dirección IP,186.157.50.3,5,10,Falso,2026-05-27 21:26:18,R_5sbtoFp40awziaR,,,,,-34.6022,-58.3845,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-20 22:13:29,2026-05-20 22:18:43,Dirección IP,181.230.123.234,95,313,Falso,2026-05-27 22:18:43,R_6hi2sHvb8Wjk765,,,,,-34.9309,-57.9417,anonymous,ES-ES,22,Mujer/Femenino,Universitario,En desacuerdo,En desacuerdo,Totalmente en desacuerdo,En desacuerdo,Totalmente de acuerdo,"Raramente (en fechas especiales, algunas veces al año)","Unión por la Patria - Peronismo (incluye kirchnerismo, Peronismo Federal, Frente Renovador)",Sergio Massa,Si,,,,,,,,,,Si,Nada importante,No
2026-05-21 09:35:38,2026-05-21 09:36:07,Dirección IP,190.210.239.166,18,29,Falso,2026-05-28 09:36:11,R_1rM6jI7igvNmAZj,,,,,-34.6049,-58.4455,anonymous,ES-ES,23,Mujer/Femenino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-21 11:13:54,2026-05-21 11:14:19,Dirección IP,172.225.222.132,18,25,Falso,2026-05-28 11:14:24,R_6MbazsMKex1p4j2,,,,,-34.6142,-58.3811,qr,ES-ES,40,Mujer/Femenino,Posgrado,,,,,,,,,,,,,,,,,,,,,
2026-05-21 17:47:33,2026-05-21 17:47:48,Dirección IP,181.116.200.83,18,15,Falso,2026-05-28 17:47:49,R_5R9G7C8LwhYNcGT,,,,,-24.8065,-65.42,anonymous,ES-ES,20,Hombre/Masculino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-21 18:22:24,2026-05-21 18:22:48,Dirección IP,186.141.135.16,18,24,Falso,2026-05-28 18:22:53,R_5lE66j7VHJfgO5t,,,,,-34.6142,-58.3811,anonymous,ES-ES,19,Hombre/Masculino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-21 18:45:05,2026-05-21 18:45:46,Dirección IP,181.9.210.248,18,41,Falso,2026-05-28 18:53:57,R_7ekvxzwVQz0A3X7,,,,,-26.816,-65.2154,anonymous,ES-ES,21,Hombre/Masculino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-21 20:09:43,2026-05-21 20:12:36,Dirección IP,190.18.137.55,82,172,Falso,2026-05-28 20:12:46,R_54eXzwt61aSEiwZ,,,,,-37.9951,-57.541,anonymous,ES-ES,21,Mujer/Femenino,Universitario,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,Totalmente de acuerdo,"Raramente (en fechas especiales, algunas veces al año)",La Libertad Avanza,Javier Milei,Si,,,,,,,,,,,,
2026-05-22 08:06:15,2026-05-22 08:06:37,Dirección IP,186.157.97.120,18,22,Falso,2026-05-29 08:06:40,R_7rU5pRbqQF6S8PW,,,,,-34.6022,-58.3845,anonymous,ES-ES,21,Mujer/Femenino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-22 09:50:59,2026-05-22 09:53:07,Dirección IP,186.143.205.230,82,128,Falso,2026-05-29 09:53:11,R_7iBWhwb6or9IUlj,,,,,-34.6142,-58.3811,anonymous,ES-ES,33,Hombre/Masculino,Universitario,De acuerdo,En desacuerdo,En desacuerdo,Totalmente en desacuerdo,De acuerdo,Regularmente (todas las semanas),No me identifico con ninguno,Javier Milei,Si,,,,,,,,,,,,
2026-05-29 13:20:02,2026-05-29 13:23:44,Dirección IP,186.22.19.220,100,222,Verdadero,2026-05-29 13:23:44,R_5BA5E0QwxDIbuBm,,,,,-34.9309,-57.9417,anonymous,ES-ES,21,Hombre/Masculino,Universitario,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Regularmente (todas las semanas),Prefiero no responder,Prefiero no responder,Si,,,,,,,No,Muy importante,Si,,,
2026-05-29 16:40:57,2026-05-29 16:44:00,Dirección IP,186.143.195.227,100,182,Verdadero,2026-05-29 16:44:01,R_1jWlF3J3i5f98CR,,,,,-34.6142,-58.3811,anonymous,ES-ES,21,Mujer/Femenino,Universitario,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo,"Raramente (en fechas especiales, algunas veces al año)",La Libertad Avanza,Javier Milei,Si,,,,Si,Algo importante,Si,,,,,,
2026-05-29 16:40:34,2026-05-29 16:55:13,Dirección IP,186.109.93.226,100,879,Verdadero,2026-05-29 16:55:14,R_7f1COvpYp7aOAHA,,,,,-26.7964,-60.8316,anonymous,ES-ES,22,Mujer/Femenino,Universitario,En desacuerdo,En desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,De acuerdo,"Raramente (en fechas especiales, algunas veces al año)",Prefiero no responder,No fui a votar,No,,,,Si,Muy importante,Si,,,,,,
2026-05-22 17:01:47,2026-05-22 17:02:11,Dirección IP,186.143.207.18,18,23,Falso,2026-05-29 17:02:18,R_6f7puAcU17l7uHj,,,,,-34.6142,-58.3811,anonymous,ES-ES,22,Mujer/Femenino,Universitario,,,,,,,,,,,,,,,,,,,,,
2026-05-29 17:07:50,2026-05-29 17:11:34,Dirección IP,172.225.222.135,100,223,Verdadero,2026-05-29 17:11:34,R_3LHA7i1yBfcDRJd,,,,,-34.6142,-58.3811,anonymous,ES-ES,21,Mujer/Femenino,Universitario,En desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ocasionalmente (al menos una vez al mes),PRO,Patricia Bullrich,No,,,,,,,,,,Si,Algo importante,Si
2026-05-29 17:08:44,2026-05-29 17:12:16,Dirección IP,186.109.93.226,100,212,Verdadero,2026-05-29 17:12:17,R_3alDZtwW6spvwo9,,,,,-26.7964,-60.8316,anonymous,ES-ES,21,Mujer/Femenino,Universitario,Totalmente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Totalmente de acuerdo,"Raramente (en fechas especiales, algunas veces al año)",PRO,Patricia Bullrich,Si,Si,Algo importante,Si,,,,,,,,,
2026-05-23 13:20:34,2026-05-23 13:20:52,Dirección IP,181.99.173.205,18,18,Falso,2026-05-30 13:20:56,R_7yCIJN9E2u5a2Z3,,,,,-34.4803,-58.5091,anonymous,ES-ES,23,Mujer/Femenino,Ninguno de los anteriores,,,,,,,,,,,,,,,,,,,,,
2026-05-31 21:05:57,2026-05-31 21:24:29,Dirección IP,181.25.0.35,100,1112,Verdadero,2026-05-31 21:24:30,R_6RTTRWlH6RDvaqW,,,,,-34.9309,-57.9417,anonymous,ES-ES,20,Mujer/Femenino,Universitario,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo,"Raramente (en fechas especiales, algunas veces al año)",No me identifico con ninguno,Prefiero no responder,Si,No,Poco importante,No,,,,,,,,,
2026-05-25 16:16:33,2026-05-25 16:16:35,Dirección IP,186.137.118.82,5,2,Falso,2026-06-01 16:16:38,R_3Nwj252CvQvM80x,,,,,-36,-59.9964,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03 19:42:35,2026-06-03 19:45:27,Dirección IP,186.138.215.182,100,172,Verdadero,2026-06-03 19:45:28,R_1YJjNHaWRmtfKba,,,,,-36,-59.9964,anonymous,ES-ES,20,Mujer/Femenino,Universitario,Totalmente de acuerdo,De acuerdo,Totalmente en desacuerdo,De acuerdo,Totalmente de acuerdo,"Raramente (en fechas especiales, algunas veces al año)",La Libertad Avanza,Javier Milei,No,,,,,,,,,,Si,Muy importante,Si
2026-06-03 19:45:54,2026-06-03 19:49:25,Dirección IP,181.238.74.153,100,210,Verdadero,2026-06-03 19:49:25,R_7nRpDMSU1A5nG6t,,,,,-34.6022,-58.3845,anonymous,ES-ES,21,Mujer/Femenino,Universitario,Totalmente en desacuerdo,De acuerdo,Totalmente en desacuerdo,De acuerdo,Totalmente de acuerdo,"Raramente (en fechas especiales, algunas veces al año)",No me identifico con ninguno,Prefiero no responder,Si,,,,,,,No,Muy importante,Si,,,
2026-06-03 23:00:19,2026-06-03 23:04:55,Dirección IP,181.167.135.94,100,276,Verdadero,2026-06-03 23:04:56,R_7YCw3yM4Bg3B8d3,,,,,-36,-59.9964,anonymous,ES-ES,21,Hombre/Masculino,Universitario,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo,"Raramente (en fechas especiales, algunas veces al año)",La Libertad Avanza,Javier Milei,No,No,Muy importante,Si,,,,,,,,,
2026-06-03 22:53:31,2026-06-03 23:06:17,Dirección IP,181.29.36.138,100,765,Verdadero,2026-06-03 23:06:17,R_6FKwTTKXadR9Ns6,,,,,-36,-59.9964,anonymous,ES-ES,19,Mujer/Femenino,Universitario,En desacuerdo,En desacuerdo,Totalmente en desacuerdo,De acuerdo,Totalmente de acuerdo,Ocasionalmente (al menos una vez al mes),No me identifico con ninguno,Javier Milei,Si,,,,,,,,,,Si,Algo importante,Si
2026-05-28 18:18:57,2026-05-28 18:18:59,Dirección IP,186.109.93.226,5,2,Falso,2026-06-04 18:19:01,R_7cURoaStBMu3ico,,,,,-26.7964,-60.8316,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 18:06:19,2026-05-29 18:27:34,Dirección IP,190.221.159.194,95,1274,Falso,2026-06-05 18:27:35,R_13cYtot1jFLtdmV,,,,,-34.6022,-58.3845,anonymous,ES-ES,22,Mujer/Femenino,Universitario,En desacuerdo,En desacuerdo,En desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,"Raramente (en fechas especiales, algunas veces al año)",No me identifico con ninguno,No fui a votar,Si,,,,No,Muy importante,Si,,,,,,
2026-06-10 16:45:29,2026-06-10 16:46:49,Dirección IP,190.221.159.194,100,79,Verdadero,2026-06-10 16:46:49,R_5KPITq9EHFCm1lD,,,,,-34.6022,-58.3845,anonymous,ES-ES,21,Mujer/Femenino,Universitario,En desacuerdo,De acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Nunca,PRO,Javier Milei,No,,,,,,,Si,Muy importante,Si,,,
2026-06-10 16:55:20,2026-06-10 16:59:59,Dirección IP,186.109.93.226,100,279,Verdadero,2026-06-10 17:00:00,R_50Uycwvl4hFE9YR,,,,,-26.7964,-60.8316,anonymous,ES-ES,22,Hombre/Masculino,Universitario,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,En desacuerdo,Ocasionalmente (al menos una vez al mes),Otro,Javier Milei,Si,,,,Si,Muy importante,Si,,,,,,
2026-06-23 17:31:16,2026-06-23 17:33:35,Dirección IP,157.92.6.73,100,138,Verdadero,2026-06-23 17:33:35,R_18IkQ4F1LWw3b5z,,,,,-36,-59.9964,anonymous,ES-ES,16,Mujer/Femenino,Secundario,En desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,De acuerdo,Totalmente de acuerdo,"Raramente (en fechas especiales, algunas veces al año)",No me identifico con ninguno,No fui a votar,Si,,,,,,,,,,Si,Poco importante,Si
2026-06-23 17:32:49,2026-06-23 17:34:26,Dirección IP,181.239.5.182,100,97,Verdadero,2026-06-23 17:34:27,R_7O9CHB1iAAxrJnc,,,,,-34.6022,-58.3845,anonymous,ES-ES,18,Ninguno de los anteriores,Universitario,En desacuerdo,De acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Nunca,No me identifico con ninguno,Myriam Bregman,Si,,,,,,,,,,Si,Muy importante,Si
2026-06-23 17:31:18,2026-06-23 17:34:34,Dirección IP,186.127.165.100,100,196,Verdadero,2026-06-23 17:34:35,R_3q40oFeowDnIdcW,,,,,-34.9309,-57.9417,anonymous,ES-ES,16,Mujer/Femenino,Secundario,En desacuerdo,De acuerdo,Totalmente en desacuerdo,En desacuerdo,Totalmente de acuerdo,Nunca,No me identifico con ninguno,No fui a votar,Si,No,Poco importante,Prefiero no responder,,,,,,,,,
2026-06-23 17:36:30,2026-06-23 17:39:48,Dirección IP,181.23.67.242,100,198,Verdadero,2026-06-23 17:39:49,R_72L6DgW1w44SqhC,,,,,-34.9309,-57.9417,anonymous,ES-ES,16,Hombre/Masculino,Secundario,En desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Nunca,No me identifico con ninguno,No fui a votar,No,No,Algo importante,Si,,,,,,,,,
2026-06-23 17:37:50,2026-06-23 17:41:43,Dirección IP,45.227.15.163,100,233,Verdadero,2026-06-23 17:41:44,R_5jiJ6LQbVxDeS65,,,,,-36,-59.9964,anonymous,ES-ES,18,Mujer/Femenino,Universitario,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,"Raramente (en fechas especiales, algunas veces al año)",Prefiero no responder,Prefiero no responder,Si,,,,Si,Muy importante,Prefiero no responder,,,,,,
2026-06-23 17:50:47,2026-06-23 17:53:59,Dirección IP,181.238.112.191,100,191,Verdadero,2026-06-23 17:53:59,R_7cCoAsscKQvF02f,,,,,-34.6022,-58.3845,anonymous,ES-ES,21,Mujer/Femenino,Universitario,En desacuerdo,En desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Nunca,No me identifico con ninguno,Javier Milei,Si,,,,,,,,,,Si,Algo importante,No
2026-06-23 17:55:10,2026-06-23 17:57:58,Dirección IP,152.168.167.229,100,168,Verdadero,2026-06-23 17:57:58,R_7eOrnBBtRB8bnsB,,,,,-34.3558,-58.544,anonymous,ES-ES,23,Mujer/Femenino,Universitario,Totalmente en desacuerdo,En desacuerdo,Totalmente en desacuerdo,De acuerdo,Totalmente de acuerdo,Nunca,"Unión por la Patria - Peronismo (incluye kirchnerismo, Peronismo Federal, Frente Renovador)",Sergio Massa,Si,,,,No,Muy importante,Prefiero no responder,,,,,,
2026-06-23 17:57:01,2026-06-23 17:59:11,Dirección IP,190.112.42.154,100,130,Verdadero,2026-06-23 17:59:12,R_5h56Nyx2IeLkwYn,,,,,-34.9309,-57.9417,anonymous,ES-ES,16,Mujer/Femenino,Secundario,En desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,De acuerdo,Totalmente de acuerdo,Nunca,"Unión por la Patria - Peronismo (incluye kirchnerismo, Peronismo Federal, Frente Renovador)",No fui a votar,No,,,,,,,No,Poco importante,Si,,,
